Date;Service nº;City;Zip code;Service type;Service coordinates;Pick up parcels;Drop off parcels
1/2/22;35783594;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35783879;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784078;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784078;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784078;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784080;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784084;MADRID;28013;SameDay Drop off;;0;1
1/2/22;35784086;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784086;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784086;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784087;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784090;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784094;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784100;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784102;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784115;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784117;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784129;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784135;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784137;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784137;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784138;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784145;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784146;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784146;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784152;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784152;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784152;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784152;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784155;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784155;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784159;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784161;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784163;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784166;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784168;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784169;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784169;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784170;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784171;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784171;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784175;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784176;MADRID;28013;SameDay Drop off;;0;1
1/2/22;35784177;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784179;MADRID;28013;SameDay Drop off;;0;1
1/2/22;35784180;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784183;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784184;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784185;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784185;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784185;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784185;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784185;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784186;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784187;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784187;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784189;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784192;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784193;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784193;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784194;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784196;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784196;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784196;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784196;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784197;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784197;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784198;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784198;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784199;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784199;MADRID;28012;SameDay Drop off;;0;1
1/2/22;35784200;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784204;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784204;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28014;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784205;MADRID;28004;SameDay Drop off;;0;1
1/2/22;35784206;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784206;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784206;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784206;MADRID;28005;SameDay Drop off;;0;1
1/2/22;35784207;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784209;MADRID;28015;SameDay Drop off;;0;1
1/2/22;35784212;MADRID;28004;SameDay Drop off;;0;1
