Date;Service nº;City;Zip code;Service type;Service coordinates;Pick up parcels;Drop off parcels
1/4/23;15961;MADRID;28013;SameDay Pick up;;1;0
1/4/23;15971;MADRID;28004;SameDay Pick up;;1;0
1/4/23;16649;MADRID;28004;SameDay Pick up;;1;0
1/4/23;16656;MADRID;28004;SameDay Pick up;;1;0
1/4/23;16660;MADRID;28012;SameDay Pick up;;1;0
1/4/23;16661;MADRID;28013;SameDay Pick up;;1;0
1/4/23;16661;MADRID;28015;SameDay Pick up;;1;0
1/4/23;35719545;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719720;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719720;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719737;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719738;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719775;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719790;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719791;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719793;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719815;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719816;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719822;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719823;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719825;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719825;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719826;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719826;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719827;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719827;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719828;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719828;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719828;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719829;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719829;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719829;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719829;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719830;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719832;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719832;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719833;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719833;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719833;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719833;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719833;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719834;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719834;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719834;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719836;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719836;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719836;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719836;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719836;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719837;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719838;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719838;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719838;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719838;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719839;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719841;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719841;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719841;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719841;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719843;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719843;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719843;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719844;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719845;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719845;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719845;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719847;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719847;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719850;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719851;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719851;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719852;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719854;MADRID;28013;SameDay Drop off;;0;1
1/4/23;35719857;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719859;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719860;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719861;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719862;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719862;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719863;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719864;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719864;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719865;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719866;MADRID;28014;SameDay Drop off;;0;1
1/4/23;35719867;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719867;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719872;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719876;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719877;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719877;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719877;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719878;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719890;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719890;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719890;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719891;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719891;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719892;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719893;MADRID;28005;SameDay Drop off;;0;1
1/4/23;35719894;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719894;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719894;MADRID;28015;SameDay Drop off;;0;1
1/4/23;35719894;MADRID;28012;SameDay Drop off;;0;1
1/4/23;35719895;MADRID;28004;SameDay Drop off;;0;1
1/4/23;35719896;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238214;MADRID;28005;SameDay Drop off;;0;1
1/4/23;38238232;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238232;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238233;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238236;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238236;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238239;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238240;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238244;MADRID;28005;SameDay Drop off;;0;1
1/4/23;38238250;MADRID;28012;SameDay Drop off;;0;1
1/4/23;38238251;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238251;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238251;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238251;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238251;MADRID;28015;SameDay Drop off;;0;1
1/4/23;38238256;MADRID;28012;SameDay Drop off;;0;1
1/4/23;38238256;MADRID;28004;SameDay Drop off;;0;1
1/4/23;38238256;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719796;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719799;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719815;MADRID;28014;SameDay Drop off;;0;1
1/4/23;43719815;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719824;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719824;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719825;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719825;MADRID;28013;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719826;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719828;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719829;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719829;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719832;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719835;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719842;MADRID;28014;SameDay Drop off;;0;1
1/4/23;43719845;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719846;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719847;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719848;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719848;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719849;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719851;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719852;MADRID;28013;SameDay Drop off;;0;1
1/4/23;43719858;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719866;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719866;MADRID;28015;SameDay Drop off;;0;1
1/4/23;43719866;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719867;MADRID;28012;SameDay Drop off;;0;1
1/4/23;43719868;MADRID;28013;SameDay Drop off;;0;1
1/4/23;43719868;MADRID;28004;SameDay Drop off;;0;1
1/4/23;43719871;MADRID;28005;SameDay Drop off;;0;1
1/4/23;43719899;MADRID;28005;SameDay Drop off;;0;1
3/4/23;16655;MADRID;28012;SameDay Pick up;;1;0
3/4/23;16658;MADRID;28015;SameDay Pick up;;1;0
3/4/23;16659;MADRID;28005;SameDay Pick up;;1;0
3/4/23;16660;MADRID;28015;SameDay Pick up;;1;0
3/4/23;16660;MADRID;28014;SameDay Pick up;;1;0
3/4/23;16660;MADRID;28005;SameDay Pick up;;1;0
3/4/23;16663;MADRID;28012;SameDay Pick up;;1;0
