Date;Service nº;City;Zip code;Service type;Service coordinates;Pick up parcels;Drop off parcels
1/12/22;38235155;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235155;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235159;MADRID;28012;SameDay Drop off;;0;1
1/12/22;38235160;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235172;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235173;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235173;MADRID;28015;SameDay Drop off;;0;1
1/12/22;38235173;MADRID;28004;SameDay Drop off;;0;1
1/12/22;38235173;MADRID;28015;SameDay Drop off;;0;1
2/12/22;15640;MADRID;28004;SameDay Pick up;;1;0
2/12/22;15666;MADRID;28015;SameDay Pick up;;1;0
2/12/22;15666;MADRID;28004;SameDay Pick up;;1;0
2/12/22;15667;MADRID;28012;SameDay Pick up;;1;0
2/12/22;15676;MADRID;28014;SameDay Pick up;;1;0
2/12/22;15676;MADRID;28005;SameDay Pick up;;1;0
2/12/22;15676;MADRID;28005;SameDay Pick up;;1;0
2/12/22;15677;MADRID;28014;SameDay Pick up;;1;0
2/12/22;15677;MADRID;28014;SameDay Pick up;;1;0
2/12/22;15678;MADRID;28005;SameDay Pick up;;1;0
2/12/22;15679;MADRID;28004;SameDay Pick up;;1;0
2/12/22;35711642;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35711949;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712050;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712510;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712535;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712590;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712601;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712604;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712609;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712636;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712642;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712654;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712655;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712656;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712656;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712657;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712658;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712658;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712661;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712661;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712663;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712665;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712667;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712671;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712672;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712673;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712674;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712675;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712677;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712679;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712679;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712679;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712679;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712680;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712680;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712680;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712681;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712682;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712682;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712682;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712683;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712684;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712684;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712685;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712686;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712687;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712687;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712687;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712687;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712689;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712690;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712690;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712690;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712693;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712693;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712694;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712695;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712698;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712703;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712703;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712703;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712703;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712703;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712724;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712739;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712739;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712740;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712740;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712740;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712741;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712741;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712741;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712741;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712742;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712743;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712743;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712744;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712746;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712748;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712751;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712751;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712752;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712753;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712754;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712754;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712754;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712755;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712755;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712757;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712758;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712758;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712780;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712816;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712816;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712817;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712818;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712819;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712820;MADRID;28013;SameDay Drop off;;0;1
2/12/22;35712820;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712820;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712821;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712822;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712822;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712823;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712826;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712827;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712827;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712828;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712828;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712829;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712831;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712832;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712832;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28005;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712834;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712835;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712836;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712836;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712837;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712841;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712841;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712841;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712842;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712842;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712843;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712845;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712848;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712848;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712850;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712853;MADRID;28012;SameDay Drop off;;0;1
2/12/22;35712853;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712854;MADRID;28015;SameDay Drop off;;0;1
2/12/22;35712857;MADRID;28004;SameDay Drop off;;0;1
2/12/22;35712858;MADRID;28014;SameDay Drop off;;0;1
2/12/22;35712950;MADRID;28015;SameDay Drop off;;0;1
2/12/22;38235106;MADRID;28004;SameDay Drop off;;0;1
2/12/22;38235146;MADRID;28014;SameDay Drop off;;0;1
2/12/22;38235156;MADRID;28015;SameDay Drop off;;0;1
2/12/22;38235157;MADRID;28013;SameDay Drop off;;0;1
2/12/22;38235175;MADRID;28005;SameDay Drop off;;0;1
2/12/22;38235178;MADRID;28015;SameDay Drop off;;0;1
2/12/22;38235178;MADRID;28015;SameDay Drop off;;0;1
2/12/22;38235180;MADRID;28015;SameDay Drop off;;0;1
2/12/22;38235181;MADRID;28014;SameDay Drop off;;0;1
2/12/22;38235181;MADRID;28014;SameDay Drop off;;0;1
2/12/22;38235182;MADRID;28012;SameDay Drop off;;0;1
3/12/22;15623;MADRID;28015;SameDay Pick up;;1;0
3/12/22;15676;MADRID;28014;SameDay Pick up;;1;0
3/12/22;15678;MADRID;28005;SameDay Pick up;;1;0
3/12/22;15690;MADRID;28004;SameDay Pick up;;1;0
3/12/22;15691;MADRID;28004;SameDay Pick up;;1;0
3/12/22;35711941;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35711941;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35711941;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35711944;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35711948;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711948;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711948;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711949;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35711949;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35711951;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35711951;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35711954;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35711955;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35711957;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711958;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711960;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711963;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711963;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711967;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35711971;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711971;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711985;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35711986;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35711986;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35712031;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712047;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712079;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712080;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712081;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712084;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712094;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712101;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712109;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712122;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712129;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712518;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712520;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712524;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712525;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712526;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712530;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712532;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712533;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712535;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712549;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712550;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712550;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712553;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712559;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712564;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712564;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712564;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712570;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712571;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712571;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712580;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712581;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712581;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712588;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35712588;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712601;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712604;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712605;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712605;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712610;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712610;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712613;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712621;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712622;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712628;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712633;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712635;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712635;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712644;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712651;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712651;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712657;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712657;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712658;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712659;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712661;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712662;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712662;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712665;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712670;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712670;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712670;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712676;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712677;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712677;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712680;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712682;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712684;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712684;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712692;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712694;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712694;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712694;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712694;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712694;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712695;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712695;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712704;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712739;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712740;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712746;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712746;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712746;MADRID;28013;SameDay Drop off;;0;1
3/12/22;35712750;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712755;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712819;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712820;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712825;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712827;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712828;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712829;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712830;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712831;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712831;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712833;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712833;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712833;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712834;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712834;MADRID;28014;SameDay Drop off;;0;1
3/12/22;35712834;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712835;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712835;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712840;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712840;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712840;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712843;MADRID;28015;SameDay Drop off;;0;1
3/12/22;35712843;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712844;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712845;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712847;MADRID;28004;SameDay Drop off;;0;1
3/12/22;35712848;MADRID;28012;SameDay Drop off;;0;1
3/12/22;35712849;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712849;MADRID;28005;SameDay Drop off;;0;1
3/12/22;35712850;MADRID;28004;SameDay Drop off;;0;1
