35704604727400100033-LL1;MADLL1;;;Calle de Melilla;MADRID;28005;ES;;;;SameDay Drop off;40.4006328,-3.7097679;;;;28004;;;1;
35704605484400100034-LL1;MADLL1;;;Cuesta de las Descargas;MADRID;28005;ES;;;;SameDay Drop off;40.4083792,-3.714865;;;;28004;;;1;
35704606371600100034-LL1;MADLL1;;;Calle de Abades;MADRID;28012;ES;;;;SameDay Drop off;40.4100468106849,-3.70526933592063;;;;28004;;;1;
35704608950900100036-LL1;MADLL1;;;Calle del Amparo;MADRID;28012;ES;;;;SameDay Drop off;40.4067804,-3.700784;;;;28004;;;1;
35704613026900100030-LL1;MADLL1;;;Calle de Génova;MADRID;28004;ES;;;;SameDay Drop off;40.4267699878787,-3.69362997063138;;;;28004;;;1;
38232345683800100033-LL1;MADLL1;;;Plaza de Francisco Morano;MADRID;28005;ES;;;;SameDay Drop off;40.4048526,-3.7163837;;;;28004;;;1;
38232404007100300030-LL1;MADLL1;;;Calle de Fray Ceferino González;MADRID;28005;ES;;;;SameDay Drop off;40.4090536,-3.7058708;;;;28004;;;1;
38232404007100200033-LL1;MADLL1;;;Calle de Fray Ceferino González;MADRID;28005;ES;;;;SameDay Drop off;40.4090536,-3.7058708;;;;28004;;;1;
38232404007100100036-LL1;MADLL1;;;Calle de Fray Ceferino González;MADRID;28005;ES;;;;SameDay Drop off;40.4090536,-3.7058708;;;;28004;;;1;
38232407916600200030-LL1;MADLL1;;;Calle de Peña de Francia;MADRID;28005;ES;;;;SameDay Drop off;40.406878,-3.7061707;;;;28004;;;1;
38232407916600100033-LL1;MADLL1;;;Calle de Peña de Francia;MADRID;28005;ES;;;;SameDay Drop off;40.406878,-3.7061707;;;;28004;;;1;
38232426888800100036-LL1;MADLL1;;;Calle de Fernández de los Ríos;MADRID;28015;ES;;;;SameDay Drop off;40.4349800201296,-3.70789001868474;;;;28004;;;1;
38232445068700100038-LL1;MADLL1;;;Calle de la Cava Baja;MADRID;28005;ES;;;;SameDay Drop off;40.4120061,-3.7101574;;;;28004;;;1;
38232449072700200038-LL1;MADLL1;;;Paseo de los Olmos;MADRID;28005;ES;;;;SameDay Drop off;40.4048815,-3.7106994;;;;28004;;;1;
38232449072700100031-LL1;MADLL1;;;Paseo de los Olmos;MADRID;28005;ES;;;;SameDay Drop off;40.4048815,-3.7106994;;;;28004;;;1;
38232454088700100034-LL1;MADLL1;;;Calle de Baños de Montemayor;MADRID;28005;ES;;;;SameDay Drop off;40.398,-3.70357;;;;28004;;;1;
38232459786200100039-LL1;MADLL1;;;Calle de Serrano Anguita;MADRID;28004;ES;;;;SameDay Drop off;40.4274500116834,-3.69831000626939;;;;28004;;;1;
38232460220600100030-LL1;MADLL1;;;Calle de Linneo;MADRID;28005;ES;;;;SameDay Drop off;40.4101988,-3.7198328;;;;28004;;;1;
38232468161000100034-LL1;MADLL1;;;Calle de Manuela Malasaña;MADRID;28004;ES;;;;SameDay Drop off;40.4286721,-3.7053183;;;;28004;;;1;
38232469866300100034-LL1;MADLL1;;;Travesía del Conde Duque;MADRID;28015;ES;;;;SameDay Drop off;40.4258394899363,-3.70954193948462;;;;28004;;;1;
38232470248900100038-LL1;MADLL1;;;Calle del Concejal Benito Martín Lozano;MADRID;28005;ES;;;;SameDay Drop off;40.405544,-3.7102863;;;;28004;;;1;
38232471746500200039-LL1;MADLL1;;;Calle de Andrés Mellado;MADRID;28015;ES;;;;SameDay Drop off;40.4362705,-3.7141769;;;;28004;;;1;
38232471746500100032-LL1;MADLL1;;;Calle de Andrés Mellado;MADRID;28015;ES;;;;SameDay Drop off;40.4362705,-3.7141769;;;;28004;;;1;
38232476347400100037-LL1;MADLL1;;;Calle de los Estudios;MADRID;28012;ES;;;;SameDay Drop off;40.4120656,-3.7072828;;;;28004;;;1;
38232476512000100033-LL1;MADLL1;;;Calle de la Cava Baja;MADRID;28005;ES;;;;SameDay Drop off;40.4120061,-3.7101574;;;;28004;;;1;
38232487978700100036-LL1;MADLL1;;;Calle de Embajadores;MADRID;28012;ES;;;;SameDay Drop off;40.4037194,-3.7011804;;;;28004;;;1;
38232488376100100035-LL1;MADLL1;;;Calle de Blasco de Garay;MADRID;28015;ES;;;;SameDay Drop off;40.4344880397997,-3.71147840065998;;;;28004;;;1;
38232490447200100036-LL1;MADLL1;;;Ronda de Segovia;MADRID;28005;ES;;;;SameDay Drop off;40.4085014,-3.7158973;;;;28004;;;1;
38232490918900100034-LL1;MADLL1;;;Calle de Hilarión Eslava;MADRID;28015;ES;;;;SameDay Drop off;40.4338874,-3.7169875;;;;28004;;;1;
38232494941600100031-LL1;MADLL1;;;Calle de Serrano Anguita;MADRID;28004;ES;;;;SameDay Drop off;40.426882,-3.6970962;;;;28004;;;1;
38232495495700200034-LL1;MADLL1;;;Calle de la Escuadra;MADRID;28012;ES;;;;SameDay Drop off;40.4098277,-3.7002631;;;;28004;;;1;
38232495495700100037-LL1;MADLL1;;;Calle de la Escuadra;MADRID;28012;ES;;;;SameDay Drop off;40.4098277,-3.7002631;;;;28004;;;1;
38232497324300100032-LL1;MADLL1;;;Calle de Fernando VI;MADRID;28004;ES;;;;SameDay Drop off;40.4256998,-3.6969996;;;;28004;;;1;
38232497529100100033-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4356234,-3.7040206;;;;28004;;;1;
38232499763800200039-LL1;MADLL1;;;Paseo del Prado;MADRID;28014;ES;;;;SameDay Drop off;40.4111512,-3.6931296;;;;28004;;;1;
38232499763800100032-LL1;MADLL1;;;Paseo del Prado;MADRID;28014;ES;;;;SameDay Drop off;40.4111512,-3.6931296;;;;28004;;;1;
38232500460300100030-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4373500032524,-3.70474001565236;;;;28004;;;1;
38232501674000100033-LL1;MADLL1;;;Calle de Juan Duque;MADRID;28005;ES;;;;SameDay Drop off;40.410715703647,-3.71953523853163;;;;28004;;;1;
38232506761700200035-LL1;MADLL1;;;Calle de Juan de Mena;MADRID;28014;ES;;;;SameDay Drop off;40.4175374,-3.6911083;;;;28004;;;1;
38232506761700100038-LL1;MADLL1;;;Calle de Juan de Mena;MADRID;28014;ES;;;;SameDay Drop off;40.4175374,-3.6911083;;;;28004;;;1;
38232508994400100031-LL1;MADLL1;;;Calle de Carmen Cobeña;MADRID;28005;ES;;;;SameDay Drop off;40.4015615,-3.7113841;;;;28004;;;1;
38232511355300100035-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4375665,-3.7045028;;;;28004;;;1;
38232513646600100039-LL1;MADLL1;;;Calle Escosura;MADRID;28015;ES;;;;SameDay Drop off;40.4342552,-3.7066068;;;;28004;;;1;
38232514042200100032-LL1;MADLL1;;;Paseo de los Pontones;MADRID;28005;ES;;;;SameDay Drop off;40.4044084,-3.7181521;;;;28004;;;1;
35704298971900100038-LL1;MADLL1;;;Calle de Sagasta;MADRID;28004;ES;;;;SameDay Drop off;40.4286911,-3.7016119;;;;28004;;;1;
35704485102900100030-LL1;MADLL1;;;Calle de Alberto Aguilera;MADRID;28015;ES;;;;SameDay Drop off;40.4304448719913,-3.71362029598424;;;;28004;;;1;
35704507584100100033-LL1;MADLL1;;;Calle del Barquillo;MADRID;28004;ES;;;;SameDay Drop off;40.4202476,-3.6954983;;;;28004;;;1;
35704520690200100031-LL1;MADLL1;;;Calle del Fósforo;MADRID;28005;ES;;;;SameDay Drop off;40.4108943368524,-3.72045463883246;;;;28004;;;1;
35704528344700100030-LL1;MADLL1;;;Calle de la Libertad;MADRID;28004;ES;;;;SameDay Drop off;40.4217955,-3.697212;;;;28004;;;1;
35704554856700100033-LL1;MADLL1;;;Calle de Sebastián Elcano;MADRID;28012;ES;;;;SameDay Drop off;40.4045256,-3.6995255;;;;28004;;;1;
35704556422400100031-LL1;MADLL1;;;Calle Marqués de la Valdavia;MADRID;28012;ES;;;;SameDay Drop off;40.406093,-3.6957193;;;;28004;;;1;
35704560510200100030-LL1;MADLL1;;;Calle del Arcipreste de Hita;MADRID;28015;ES;;;;SameDay Drop off;40.4339813432287,-3.71782269799508;;;;28004;;;1;
35704604827800100036-LL1;MADLL1;;;Calle Gasómetro;MADRID;28005;ES;;;;SameDay Drop off;40.404329998607,-3.70799001478963;;;;28004;;;1;
35704605361600100036-LL1;MADLL1;;;Calle de Churruca;MADRID;28004;ES;;;;SameDay Drop off;40.4278625,-3.7007992;;;;28004;;;1;
35704608097200100035-LL1;MADLL1;;;Calle de Ercilla;MADRID;28005;ES;;;;SameDay Drop off;40.4019199918964,-3.70202997871769;;;;28004;;;1;
35704608338600100035-LL1;MADLL1;;;Calle de Andrés Mellado;MADRID;28015;ES;;;;SameDay Drop off;40.4347520930709,-3.7143763919648;;;;28004;;;1;
35704609107100100031-LL1;MADLL1;;;Calle de Churruca;MADRID;28004;ES;;;;SameDay Drop off;40.4268742,-3.7005202;;;;28004;;;1;
35704610175200100035-LL1;MADLL1;;;Calle del Ave María;MADRID;28012;ES;;;;SameDay Drop off;40.4103477,-3.7008277;;;;28004;;;1;
35704610205700100034-LL1;MADLL1;;;Calle de Fernando Garrido;MADRID;28015;ES;;;;SameDay Drop off;40.4333844,-3.7096;;;;28004;;;1;
35704610883600100035-LL1;MADLL1;;;Calle del Sombrerete;MADRID;28012;ES;;;;SameDay Drop off;40.408303,-3.7026425;;;;28004;;;1;
35704613128500100035-LL1;MADLL1;;;Calle de Donoso Cortés;MADRID;28015;ES;;;;SameDay Drop off;40.4359086,-3.7052391;;;;28004;;;1;
35704615537500100033-LL1;MADLL1;;;Calle del Casino;MADRID;28005;ES;;;;SameDay Drop off;40.4064229,-3.7067257;;;;28004;;;1;
35704616331900100032-LL1;MADLL1;;;Calle de Donoso Cortés;MADRID;28015;ES;;;;SameDay Drop off;40.4363894,-3.7175299;;;;28004;;;1;
35704618576100100033-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4339893,-3.7071798;;;;28004;;;1;
35704619654000200035-LL1;MADLL1;;;Calle Hilarión Eslava;MADRID;28015;ES;;;;SameDay Drop off;40.4337899994262,-3.71685999618697;;;;28004;;;1;
35704619654000100038-LL1;MADLL1;;;Calle Hilarión Eslava;MADRID;28015;ES;;;;SameDay Drop off;40.4337899994262,-3.71685999618697;;;;28004;;;1;
35704619883900100033-LL1;MADLL1;;;Plaza del Campillo del Mundo Nuevo;MADRID;28005;ES;;;;SameDay Drop off;40.4069209,-3.7080941;;;;28004;;;1;
35704621287200100031-LL1;MADLL1;;;Calle de San Bernardo;MADRID;28015;ES;;;;SameDay Drop off;40.4317978,-3.7045255;;;;28004;;;1;
35704621315100100032-LL1;MADLL1;;;Calle de Abades;MADRID;28012;ES;;;;SameDay Drop off;40.4100468106849,-3.70526933592063;;;;28004;;;1;
35704623890700100036-LL1;MADLL1;;;Paseo de la Virgen del Puerto;MADRID;28005;ES;;;;SameDay Drop off;40.4132942,-3.7208517;;;;28004;;;1;
35704624336000100035-LL1;MADLL1;;;Paseo de la Reina Cristina;MADRID;28014;ES;;;;SameDay Drop off;40.4068727,-3.6817312;;;;28004;;;1;
35704625655600100030-LL1;MADLL1;;;Calle de Génova;MADRID;28004;ES;;;;SameDay Drop off;40.4268206,-3.6945098;;;;28004;;;1;
35704626428200100033-LL1;MADLL1;;;Calle de Génova;MADRID;28004;ES;;;;SameDay Drop off;40.4268366,-3.6949527;;;;28004;;;1;
35704626760200100034-LL1;MADLL1;;;Calle del Limón;MADRID;28015;ES;;;;SameDay Drop off;40.4267466,-3.7102145;;;;28004;;;1;
35704627762000100039-LL1;MADLL1;;;Calle de Fernández de los Ríos;MADRID;28015;ES;;;;SameDay Drop off;40.435486,-3.7152368;;;;28004;;;1;
35704629975400100037-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4339711,-3.7077054;;;;28004;;;1;
35704631445400100030-LL1;MADLL1;;;Calle de la Libertad;MADRID;28004;ES;;;;SameDay Drop off;40.4223415,-3.6971935;;;;28004;;;1;
35704632126500100036-LL1;MADLL1;;;Calle del Barquillo;MADRID;28004;ES;;;;SameDay Drop off;40.4205021,-3.6954449;;;;28004;;;1;
35704632185900100039-LL1;MADLL1;;;Calle de Guzmán el Bueno;MADRID;28015;ES;;;;SameDay Drop off;40.4384065,-3.7130457;;;;28004;;;1;
35704632517500100032-LL1;MADLL1;;;Calle de Antonio Maura;MADRID;28014;ES;;;;SameDay Drop off;40.4163736,-3.6902292;;;;28004;;;1;
35704632959500100030-LL1;MADLL1;;;Ronda de Toledo;MADRID;28005;ES;;;;SameDay Drop off;40.4052199890861,-3.70481997900868;;;;28004;;;1;
35704633869700100039-LL1;MADLL1;;;Calle de Fernández de los Ríos;MADRID;28015;ES;;;;SameDay Drop off;40.4353776006678,-3.71484016613705;;;;28004;;;1;
35704634735600100037-LL1;MADLL1;;;Calle de Fernández de los Ríos;MADRID;28015;ES;;;;SameDay Drop off;40.4353777,-3.7116313;;;;28004;;;1;
35704634907200100032-LL1;MADLL1;;;Calle de Isaac Peral;MADRID;28015;ES;;;;SameDay Drop off;40.4358799850735,-3.71803002605122;;;;28004;;;1;
35704635468300100036-LL1;MADLL1;;;Calle de Argensola;MADRID;28004;ES;;;;SameDay Drop off;40.4264593,-3.6943186;;;;28004;;;1;
35704635731800100036-LL1;MADLL1;;;Calle de las Peñuelas;MADRID;28005;ES;;;;SameDay Drop off;40.4034098,-3.7039507;;;;28004;;;1;
35704636311200100035-LL1;MADLL1;;;Calle de Galileo;MADRID;28015;ES;;;;SameDay Drop off;40.4358359,-3.7099964;;;;28004;;;1;
35704638917400100035-LL1;MADLL1;;;Calle Cercedilla;MADRID;28015;ES;;;;SameDay Drop off;40.4357353,-3.7050633;;;;28004;;;1;
35704639002400100037-LL1;MADLL1;;;Calle de Argensola;MADRID;28004;ES;;;;SameDay Drop off;40.4253453,-3.694957;;;;28004;;;1;
35704640102400100030-LL1;MADLL1;;;Calle de Santa Teresa;MADRID;28004;ES;;;;SameDay Drop off;40.4258499901862,-3.69578001261493;;;;28004;;;1;
35704643405600100037-LL1;MADLL1;;;Calle de Fuencarral;MADRID;28004;ES;;;;SameDay Drop off;40.4276882,-3.7019826;;;;28004;;;1;
35704646666400100031-LL1;MADLL1;;;Calle de Serrano Anguita;MADRID;28004;ES;;;;SameDay Drop off;40.4276989,-3.6990749;;;;28004;;;1;
35704646782200100030-LL1;MADLL1;;;Calle Ponciano;MADRID;28015;ES;;;;SameDay Drop off;40.4251333,-3.7096991;;;;28004;;;1;
35704646943700100030-LL1;MADLL1;;;Paseo de la Infanta Isabel;MADRID;28014;ES;;;;SameDay Drop off;40.4067452,-3.6872635;;;;28004;;;1;
35704647390900100039-LL1;MADLL1;;;Plaza del Emperador Carlos V;MADRID;28012;ES;;;;SameDay Drop off;40.4084654,-3.693189;;;;28004;;;1;
35704650290900100036-LL1;MADLL1;;;Calle de Sebastián Elcano;MADRID;28012;ES;;;;SameDay Drop off;40.4043199822327,-3.70076003656757;;;;28004;;;1;
35704650988500100036-LL1;MADLL1;;;Calle de Sebastián Elcano;MADRID;28012;ES;;;;SameDay Drop off;40.4050673,-3.6969085;;;;28004;;;1;
35704653141800100039-LL1;MADLL1;;;Paseo de las Acacias;MADRID;28005;ES;;;;SameDay Drop off;40.4030255359316,-3.70977380005158;;;;28004;;;1;
35704654276400100031-LL1;MADLL1;;;Calle de Blasco de Garay;MADRID;28015;ES;;;;SameDay Drop off;40.4344880397997,-3.71147840065998;;;;28004;;;1;
35704654596300100031-LL1;MADLL1;;;Calle de Fuencarral;MADRID;28004;ES;;;;SameDay Drop off;40.4268742,-3.7017494;;;;28004;;;1;
35704655569900100038-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4366387,-3.7044474;;;;28004;;;1;
35704656365500100039-LL1;MADLL1;;;Paseo de Recoletos;MADRID;28004;ES;;;;SameDay Drop off;40.4207873,-3.6930055;;;;28004;;;1;
35704657135400100038-LL1;MADLL1;;;Calle de Toledo;MADRID;28005;ES;;;;SameDay Drop off;40.4050800113031,-3.71275001378393;;;;28004;;;1;
35704657498100100037-LL1;MADLL1;;;Calle de Galileo;MADRID;28015;ES;;;;SameDay Drop off;40.4312585,-3.7102769;;;;28004;;;1;
35704657873800100035-LL1;MADLL1;;;Calle de Fuencarral;MADRID;28004;ES;;;;SameDay Drop off;40.4284864,-3.7022742;;;;28004;;;1;
35704658293300100035-LL1;MADLL1;;;Calle Cercedilla;MADRID;28015;ES;;;;SameDay Drop off;40.4357353,-3.7050633;;;;28004;;;1;
35704659871000100037-LL1;MADLL1;;;Calle del Gasómetro;MADRID;28005;ES;;;;SameDay Drop off;40.4039374,-3.7081174;;;;28004;;;1;
35704660150300100036-LL1;MADLL1;;;Calle de Alfonso XII;MADRID;28014;ES;;;;SameDay Drop off;40.41693,-3.6892028;;;;28004;;;1;
35704661051800100030-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4337388,-3.7066493;;;;28004;;;1;
35704661445500100030-LL1;MADLL1;;;Calle de Alcalá;MADRID;28014;ES;;;;SameDay Drop off;40.4184039,-3.6960347;;;;28004;;;1;
35704661474700100038-LL1;MADLL1;;;Calle del Seminario de Nobles;MADRID;28015;ES;;;;SameDay Drop off;40.4280765,-3.7136592;;;;28004;;;1;
35704661534000100036-LL1;MADLL1;;;Calle del Ave María;MADRID;28012;ES;;;;SameDay Drop off;40.4103477,-3.7008277;;;;28004;;;1;
35704661795500100036-LL1;MADLL1;;;Calle de Jesús y María;MADRID;28012;ES;;;;SameDay Drop off;40.4109916,-3.7031182;;;;28004;;;1;
35704661795500200033-LL1;MADLL1;;;Calle de Jesús y María;MADRID;28012;ES;;;;SameDay Drop off;40.4109916,-3.7031182;;;;28004;;;1;
35704663151800100035-LL1;MADLL1;;;Calle de Antonio Maura;MADRID;28014;ES;;;;SameDay Drop off;40.4162900105194,-3.69135000914864;;;;28004;;;1;
35704663417300100037-LL1;MADLL1;;;Calle de Peña de Francia;MADRID;28005;ES;;;;SameDay Drop off;40.406878,-3.7061707;;;;28004;;;1;
35704664323500100038-LL1;MADLL1;;;Calle de Hilarión Eslava;MADRID;28015;ES;;;;SameDay Drop off;40.4368954,-3.7164102;;;;28004;;;1;
35704664435100100032-LL1;MADLL1;;;Calle de Fernández de los Ríos;MADRID;28015;ES;;;;SameDay Drop off;40.4348761,-3.707697;;;;28004;;;1;
35704664897800100031-LL1;MADLL1;;;Paseo Imperial;MADRID;28005;ES;;;;SameDay Drop off;40.4024772,-3.7150535;;;;28004;;;1;
35704665925700100031-LL1;MADLL1;;;Calle de Embajadores;MADRID;28012;ES;;;;SameDay Drop off;40.4015492,-3.700142;;;;28004;;;1;
35704666169100100034-LL1;MADLL1;;;Calle de Gaztambide;MADRID;28015;ES;;;;SameDay Drop off;40.4369964,-3.7152613;;;;28004;;;1;
35704667384700100034-LL1;MADLL1;;;Calle de Blasco de Garay;MADRID;28015;ES;;;;SameDay Drop off;40.4344880397997,-3.71147840065998;;;;28004;;;1;
35704667664900100035-LL1;MADLL1;;;Calle de Galileo;MADRID;28015;ES;;;;SameDay Drop off;40.4354602,-3.709937;;;;28004;;;1;
35704668340400100032-LL1;MADLL1;;;Calle de Alcalá;MADRID;28014;ES;;;;SameDay Drop off;40.4184039,-3.6960347;;;;28004;;;1;
35704668382000100036-LL1;MADLL1;;;Plaza del Campillo del Mundo Nuevo;MADRID;28005;ES;;;;SameDay Drop off;40.4066965,-3.7080231;;;;28004;;;1;
35704669663100100034-LL1;MADLL1;;;Ronda de Atocha;MADRID;28012;ES;;;;SameDay Drop off;40.4067617,-3.6971773;;;;28004;;;1;
35704669749400100032-LL1;MADLL1;;;Calle de las Peñuelas;MADRID;28005;ES;;;;SameDay Drop off;40.4032574,-3.7043669;;;;28004;;;1;
35704670539800100031-LL1;MADLL1;;;Calle de la Verónica;MADRID;28014;ES;;;;SameDay Drop off;40.411982,-3.6952585;;;;28004;;;1;
35704670599400100039-LL1;MADLL1;;;Calle de Joaquín María López;MADRID;28015;ES;;;;SameDay Drop off;40.4373676,-3.7144415;;;;28004;;;1;
35704670846300100035-LL1;MADLL1;;;Calle de la Palma;MADRID;28015;ES;;;;SameDay Drop off;40.4268400186798,-3.70865000584567;;;;28004;;;1;
35704670914000100034-LL1;MADLL1;;;Paseo de la Reina Cristina;MADRID;28014;ES;;;;SameDay Drop off;40.4069807,-3.6811374;;;;28004;;;1;
35704672871400100034-LL1;MADLL1;;;Calle de Joaquín María López;MADRID;28015;ES;;;;SameDay Drop off;40.4377494,-3.712296;;;;28004;;;1;
35704673074500100037-LL1;MADLL1;;;Calle de Monserrat;MADRID;28015;ES;;;;SameDay Drop off;40.4280299974736,-3.70727998377163;;;;28004;;;1;
35704673605900100039-LL1;MADLL1;;;Paseo de la Infanta Isabel;MADRID;28014;ES;;;;SameDay Drop off;40.4067452,-3.6872635;;;;28004;;;1;
35704673807900100037-LL1;MADLL1;;;Plaza de Santa Bárbara;MADRID;28004;ES;;;;SameDay Drop off;40.4271900050469,-3.69579996154448;;;;28004;;;1;
35704674072400100033-LL1;MADLL1;;;Calle de Juan Duque;MADRID;28005;ES;;;;SameDay Drop off;40.4088923,-3.7197442;;;;28004;;;1;
35704674208300100037-LL1;MADLL1;;;Calle de Antonio Maura;MADRID;28014;ES;;;;SameDay Drop off;40.416359999411,-3.69021996096254;;;;28004;;;1;
35704675977000100034-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4347668,-3.704115;;;;28004;;;1;
35704677684300100036-LL1;MADLL1;;;Calle de Hilarión Eslava;MADRID;28015;ES;;;;SameDay Drop off;40.4385854,-3.7165384;;;;28004;;;1;
35704677746000100034-LL1;MADLL1;;;Calle de Sebastián Elcano;MADRID;28012;ES;;;;SameDay Drop off;40.4043199822327,-3.70076003656757;;;;28004;;;1;
35704679090400100032-LL1;MADLL1;;;Paseo de los Olmos;MADRID;28005;ES;;;;SameDay Drop off;40.4049134,-3.711121;;;;28004;;;1;
35704679150000100037-LL1;MADLL1;;;Avenida del Monasterio de Silos;MADRID;28012;ES;;;;SameDay Drop off;40.5037093,-3.6988769;;;;28004;;;1;
35704680917600100036-LL1;MADLL1;;;Calle de Argumosa;MADRID;28012;ES;;;;SameDay Drop off;40.4078416,-3.6976384;;;;28004;;;1;
35704681588500100038-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4342838,-3.716261;;;;28004;;;1;
35704681614100100038-LL1;MADLL1;;;Paseo de Juan Antonio Vallejo-Nájera Botas;MADRID;28005;ES;;;;SameDay Drop off;40.4016859,-3.708348;;;;28004;;;1;
35704683092100100032-LL1;MADLL1;;;Calle de Blasco de Garay;MADRID;28015;ES;;;;SameDay Drop off;40.4383992,-3.7110237;;;;28004;;;1;
35704684717800100036-LL1;MADLL1;;;Calle de Emilio Carrere;MADRID;28015;ES;;;;SameDay Drop off;40.4312853,-3.7099724;;;;28004;;;1;
35704685665500100032-LL1;MADLL1;;;Calle de Augusto Figueroa;MADRID;28004;ES;;;;SameDay Drop off;40.4223531,-3.6980963;;;;28004;;;1;
35704686139600100036-LL1;MADLL1;;;Paseo Yeserías;MADRID;28005;ES;;;;SameDay Drop off;40.3997100193052,-3.70992003181479;;;;28004;;;1;
35704693386600100034-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4339893,-3.7071798;;;;28004;;;1;
35704694765700100035-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4338431,-3.7079409;;;;28004;;;1;
35704699911500100033-LL1;MADLL1;;;Calle de Fernando el Católico;MADRID;28015;ES;;;;SameDay Drop off;40.4339893,-3.7071798;;;;28004;;;1;
35704700927600100038-LL1;MADLL1;;;Calle de Mira el Sol;MADRID;28005;ES;;;;SameDay Drop off;40.4072265,-3.7065068;;;;28004;;;1;
35704702603900100036-LL1;MADLL1;;;Calle de Bravo Murillo;MADRID;28015;ES;;;;SameDay Drop off;40.4376468,-3.7040682;;;;28004;;;1;
35704625981800100038-LL1;MADLL1;;;Calle de San Lorenzo;MADRID;28004;ES;;;;SameDay Drop off;40.4250557997395,-3.6988728911537;;;;28004;;;1;
000148054341001-LL1;MADLL1;;;Calle de Vallehermoso;MADRID;28015;ES;;;;SameDay Pick up;40.4313661,-3.7090814;;;;28004;;1;;
000148054661001-LL1;MADLL1;;;Calle del Olivar;MADRID;28012;ES;;;;SameDay Pick up;40.4098525,-3.7013889;;;;28004;;1;;
000148064346001-LL1;MADLL1;;;Calle de Verónica;MADRID;28014;ES;;;;SameDay Pick up;40.4118600070532,-3.69522001766376;;;;28004;;1;;
000148090607001-LL1;MADLL1;;;Paseo de Pontones;MADRID;28005;ES;;;;SameDay Pick up;40.4064100097895,-3.71298001320704;;;;28004;;1;;
000148093764001-LL1;MADLL1;;;Calle de San Hermenegildo;MADRID;28015;ES;;;;SameDay Pick up;40.4283799838407,-3.70726003484208;;;;28004;;1;;
