Date;Service nº;City;Zip code;Service type;Service coordinates;Pick up parcels;Drop off parcels
1/8/22;14805;MADRID;28015;SameDay Pick up;;1;0
1/8/22;14805;MADRID;28012;SameDay Pick up;;1;0
1/8/22;14806;MADRID;28014;SameDay Pick up;;1;0
1/8/22;14809;MADRID;28005;SameDay Pick up;;1;0
1/8/22;14809;MADRID;28015;SameDay Pick up;;1;0
1/8/22;14810;MADRID;28015;SameDay Pick up;;1;0
1/8/22;14810;MADRID;28005;SameDay Pick up;;1;0
1/8/22;14810;MADRID;28005;SameDay Pick up;;1;0
1/8/22;14812;MADRID;28012;SameDay Pick up;;1;0
1/8/22;14813;MADRID;28005;SameDay Pick up;;1;0
1/8/22;14814;MADRID;28015;SameDay Pick up;;1;0
1/8/22;35704298;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704485;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704485;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704499;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704502;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704507;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704507;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704520;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704528;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704550;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704553;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704554;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704555;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704556;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704559;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704560;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704569;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704570;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704572;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704585;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704604;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704604;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704605;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704605;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704606;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704608;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704608;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704608;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704609;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704610;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704610;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704610;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704613;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704613;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704615;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704616;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704618;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704619;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704619;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704619;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704621;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704621;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704623;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704624;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704625;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704625;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704626;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704626;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704627;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704629;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704631;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704632;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704632;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704632;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704632;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704633;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704634;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704634;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704635;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704635;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704636;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704638;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704639;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704640;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704643;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704646;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704646;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704646;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704647;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704650;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704650;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704653;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704654;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704654;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704655;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704656;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704657;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704657;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704657;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704658;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704659;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704660;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704661;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704663;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704663;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704664;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704664;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704664;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704665;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704666;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704667;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704667;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704668;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704668;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704669;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704669;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704670;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704670;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704670;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704670;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704672;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704673;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704673;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704673;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704674;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704674;MADRID;28014;SameDay Drop off;;0;1
1/8/22;35704675;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704677;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704677;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704679;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704679;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704680;MADRID;28012;SameDay Drop off;;0;1
1/8/22;35704681;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704681;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704683;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704684;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704685;MADRID;28004;SameDay Drop off;;0;1
1/8/22;35704686;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704693;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704694;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704699;MADRID;28015;SameDay Drop off;;0;1
1/8/22;35704700;MADRID;28005;SameDay Drop off;;0;1
1/8/22;35704702;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232330;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232345;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232365;MADRID;28004;SameDay Drop off;;0;1
1/8/22;38232404;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232404;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232404;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232407;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232407;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232407;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232426;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232445;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232449;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232449;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232454;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232459;MADRID;28004;SameDay Drop off;;0;1
1/8/22;38232460;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232468;MADRID;28004;SameDay Drop off;;0;1
1/8/22;38232469;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232470;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232471;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232471;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232476;MADRID;28012;SameDay Drop off;;0;1
1/8/22;38232476;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232487;MADRID;28012;SameDay Drop off;;0;1
1/8/22;38232488;MADRID;28015;SameDay Drop off;;0;1
1/8/22;38232490;MADRID;28005;SameDay Drop off;;0;1
1/8/22;38232490;MADRID;28015;SameDay Drop off;;0;1
