Date;Service nº;City;Zip code;Service type;Service coordinates;Pick up parcels;Drop off parcels
2023-02-01;35717031;MADRID;28004;SameDay Drop off;40.4242342,-3.7054967;0;1
2023-02-01;35717034;MADRID;28012;SameDay Drop off;40.412253,-3.7054733;0;1
2023-02-01;35717034;MADRID;28012;SameDay Drop off;40.412253,-3.7054733;0;1
2023-02-01;35717037;MADRID;28005;SameDay Drop off;40.4096421,-3.7203544;0;1
2023-02-01;35717039;MADRID;28015;SameDay Drop off;40.4378825,-3.7140765;0;1
2023-02-01;35717041;MADRID;28014;SameDay Drop off;40.4182624,-3.6895627;0;1
2023-02-01;35717041;MADRID;28015;SameDay Drop off;40.4323136,-3.7132542;0;1
2023-02-01;35717046;MADRID;28005;SameDay Drop off;40.4079994,-3.7146155;0;1
2023-02-01;35717046;MADRID;28004;SameDay Drop off;40.4218371,-3.6985802;0;1
2023-02-01;35717052;MADRID;28005;SameDay Drop off;40.4137895,-3.7128811;0;1
2023-02-01;35717053;MADRID;28015;SameDay Drop off;40.4377594,-3.7113181;0;1
2023-02-01;35717094;MADRID;28005;SameDay Drop off;40.4115766,-3.7191906;0;1
2023-02-01;35717099;MADRID;28015;SameDay Drop off;40.4359009,-3.7129304;0;1
2023-02-01;35717099;MADRID;28005;SameDay Drop off;40.4036094,-3.7057941;0;1
2023-02-01;35717100;MADRID;28013;SameDay Drop off;40.418299,-3.710578;0;1
2023-02-01;35717105;MADRID;28015;SameDay Drop off;40.4384065,-3.7130457;0;1
2023-02-01;35717105;MADRID;28015;SameDay Drop off;40.4384065,-3.7130457;0;1
2023-02-01;35717106;MADRID;28005;SameDay Drop off;40.3981241,-3.7027133;0;1
2023-02-01;35717107;MADRID;28014;SameDay Drop off;40.4138551,-3.6906029;0;1
2023-02-01;35717109;MADRID;28015;SameDay Drop off;40.4319999,-3.7057154;0;1
2023-02-01;35717111;MADRID;28015;SameDay Drop off;40.435732,-3.7165071;0;1
2023-02-01;35717111;MADRID;28015;SameDay Drop off;40.4314665,-3.7095407;0;1
2023-02-01;35717113;MADRID;28015;SameDay Drop off;40.4315700104607,-3.70982003570992;0;1
2023-02-01;35717113;MADRID;28004;SameDay Drop off;40.4262877,-3.6944685;0;1
2023-02-01;35717113;MADRID;28015;SameDay Drop off;40.4334612,-3.7091899;0;1
2023-02-01;35717114;MADRID;28014;SameDay Drop off;40.416359999411,-3.69021996096254;0;1
2023-02-01;35717114;MADRID;28015;SameDay Drop off;40.4364202,-3.7091242;0;1
2023-02-01;35717115;MADRID;28015;SameDay Drop off;40.4323958,-3.7131273;0;1
2023-02-01;35717117;MADRID;28015;SameDay Drop off;40.4254863,-3.7072252;0;1
2023-02-01;35717117;MADRID;28004;SameDay Drop off;40.42115,-3.70391;0;1
2023-02-01;35717117;MADRID;28012;SameDay Drop off;40.4084541,-3.7049615;0;1
2023-02-01;35717117;MADRID;28013;SameDay Drop off;40.4222814,-3.7100706;0;1
2023-02-01;35717120;MADRID;28012;SameDay Drop off;40.5037093,-3.6988769;0;1
2023-02-01;35717120;MADRID;28013;SameDay Drop off;40.4186799844814,-3.7065299710755;0;1
2023-02-01;35717121;MADRID;28004;SameDay Drop off;40.4260893,-3.6929639;0;1
2023-02-01;35717121;MADRID;28004;SameDay Drop off;40.42115,-3.70391;0;1
2023-02-01;35717122;MADRID;28014;SameDay Drop off;40.4123818,-3.6952999;0;1
2023-02-01;35717124;MADRID;28015;SameDay Drop off;40.4364255,-3.7095801;0;1
2023-02-01;35717124;MADRID;28015;SameDay Drop off;40.4378726,-3.7160102;0;1
2023-02-01;35717126;MADRID;28015;SameDay Drop off;40.4307702,-3.7142785;0;1
2023-02-01;35717127;MADRID;28014;SameDay Drop off;40.4161507,-3.6920055;0;1
2023-02-01;35717128;MADRID;28005;SameDay Drop off;40.4013171,-3.7187451;0;1
2023-02-01;35717130;MADRID;28014;SameDay Drop off;40.4123818,-3.6952999;0;1
2023-02-01;35717132;MADRID;28014;SameDay Drop off;40.4183656,-3.6891207;0;1
2023-02-01;35717133;MADRID;28005;SameDay Drop off;40.4147399870747,-3.70767996819117;0;1
2023-02-01;35717134;MADRID;28015;SameDay Drop off;40.4353917,-3.7083511;0;1
2023-02-01;35717135;MADRID;28004;SameDay Drop off;40.4255699927106,-3.70475996458194;0;1
2023-02-01;35717135;MADRID;28005;SameDay Drop off;40.4039374,-3.7081174;0;1
2023-02-01;35717136;MADRID;28013;SameDay Drop off;40.4227799924197,-3.71048002676596;0;1
2023-02-01;35717136;MADRID;28012;SameDay Drop off;40.407825,-3.7007992;0;1
2023-02-01;35717136;MADRID;28015;SameDay Drop off;40.4261042,-3.7103784;0;1
2023-02-01;35717137;MADRID;28012;SameDay Drop off;40.4036934,-3.6981831;0;1
2023-02-01;35717137;MADRID;28015;SameDay Drop off;40.4307027,-3.7114237;0;1
2023-02-01;35717137;MADRID;28015;SameDay Drop off;40.4343557,-3.7121572;0;1
2023-02-01;35717138;MADRID;28013;SameDay Drop off;40.4185112,-3.7019337;0;1
2023-02-01;35717139;MADRID;28004;SameDay Drop off;40.4265231,-3.6947933;0;1
2023-02-01;35717139;MADRID;28015;SameDay Drop off;40.434866,-3.7067719;0;1
2023-02-01;35717140;MADRID;28005;SameDay Drop off;40.3998703,-3.7033362;0;1
2023-02-01;35717140;MADRID;28005;SameDay Drop off;40.4078091,-3.7155133;0;1
2023-02-01;35717140;MADRID;28015;SameDay Drop off;40.4328135880785,-3.706542400526;0;1
2023-02-01;35717141;MADRID;28013;SameDay Drop off;40.4185112,-3.7019337;0;1
2023-02-01;35717141;MADRID;28015;SameDay Drop off;40.4286669,-3.7085443;0;1
2023-02-01;35717142;MADRID;28004;SameDay Drop off;40.4231307,-3.6977273;0;1
2023-02-01;35717143;MADRID;28005;SameDay Drop off;40.4074135,-3.7068426;0;1
2023-02-01;35717144;MADRID;28015;SameDay Drop off;40.435732,-3.7165071;0;1
2023-02-01;35717145;MADRID;28015;SameDay Drop off;40.4361484,-3.7048725;0;1
2023-02-01;35717145;MADRID;28005;SameDay Drop off;40.4132942,-3.7208517;0;1
2023-02-01;35717145;MADRID;28005;SameDay Drop off;40.3998703,-3.7033362;0;1
2023-02-01;35717146;MADRID;28015;SameDay Drop off;40.43536,-3.71238;0;1
2023-02-01;35717146;MADRID;28012;SameDay Drop off;40.4037424,-3.6978633;0;1
2023-02-01;35717146;MADRID;28014;SameDay Drop off;40.4165609248576,-3.69040495248244;0;1
2023-02-01;35717147;MADRID;28005;SameDay Drop off;40.4071833,-3.7150372;0;1
2023-02-01;35717147;MADRID;28005;SameDay Drop off;40.4071833,-3.7150372;0;1
2023-02-01;35717147;MADRID;28005;SameDay Drop off;40.3985424739552,-3.7066483853273;0;1
2023-02-01;35717148;MADRID;28004;SameDay Drop off;40.4280900119003,-3.6963300331013;0;1
2023-02-01;35717148;MADRID;28015;SameDay Drop off;40.4382636,-3.7086485;0;1
2023-02-01;35717149;MADRID;28015;SameDay Drop off;40.4266279,-3.7073744;0;1
2023-02-01;35717149;MADRID;28015;SameDay Drop off;40.4343016,-3.7151101;0;1
2023-02-01;35717150;MADRID;28015;SameDay Drop off;40.4346139,-3.7059526;0;1
2023-02-01;35717151;MADRID;28005;SameDay Drop off;40.4094692,-3.7140406;0;1
2023-02-01;35717151;MADRID;28013;SameDay Drop off;40.42078,-3.70641;0;1
2023-02-01;35717152;MADRID;28015;SameDay Drop off;40.433704,-3.7159236;0;1
2023-02-01;35717152;MADRID;28015;SameDay Drop off;40.4349884,-3.7142617;0;1
2023-02-01;35717153;MADRID;28015;SameDay Drop off;40.4283787,-3.7078519;0;1
2023-02-01;35717155;MADRID;28015;SameDay Drop off;40.423095,-3.7086792;0;1
2023-02-01;35717168;MADRID;28014;SameDay Drop off;40.4137758,-3.6993524;0;1
2023-02-01;35717175;MADRID;28015;SameDay Drop off;40.436662,-3.711503;0;1
2023-02-01;35717179;MADRID;28004;SameDay Drop off;40.4249621,-3.7005046;0;1
2023-02-01;35717180;MADRID;28014;SameDay Drop off;40.4141422,-3.6941903;0;1
2023-02-01;35717180;MADRID;28015;SameDay Drop off;40.4364097,-3.7168954;0;1
2023-02-01;35717180;MADRID;28004;SameDay Drop off;40.4276346,-3.6980227;0;1
2023-02-01;35717183;MADRID;28015;SameDay Drop off;40.4309263,-3.7077037;0;1
2023-02-01;38236926;MADRID;28014;SameDay Drop off;40.4170800048937,-3.69881996125858;0;1
2023-02-01;38236996;MADRID;28014;SameDay Drop off;40.4181900203313,-3.68984000929157;0;1
2023-02-01;38237052;MADRID;28014;SameDay Drop off;40.4153939,-3.6988751;0;1
2023-02-01;38237082;MADRID;28014;SameDay Drop off;40.4176576484109,-3.69633440703697;0;1
2023-02-01;38237103;MADRID;28014;SameDay Drop off;40.406042601118,-3.68175106477034;0;1
2023-02-01;38237103;MADRID;28014;SameDay Drop off;40.406042601118,-3.68175106477034;0;1
2023-02-01;38237103;MADRID;28014;SameDay Drop off;40.406042601118,-3.68175106477034;0;1
2023-02-01;38237103;MADRID;28004;SameDay Drop off;40.422809999633,-3.69948003613365;0;1
2023-02-01;38237103;MADRID;28013;SameDay Drop off;40.4162642529657,-3.70975095435847;0;1
2023-02-01;38237103;MADRID;28004;SameDay Drop off;40.422809999633,-3.69948003613365;0;1
2023-02-01;38237103;MADRID;28004;SameDay Drop off;40.422809999633,-3.69948003613365;0;1
2023-02-01;38237104;MADRID;28005;SameDay Drop off;40.4027788,-3.7088337;0;1
2023-02-01;38237105;MADRID;28012;SameDay Drop off;40.4110549,-3.704323;0;1
2023-02-01;38237105;MADRID;28005;SameDay Drop off;40.4037381,-3.7061956;0;1
2023-02-01;38237105;MADRID;28005;SameDay Drop off;40.4037381,-3.7061956;0;1
2023-02-01;38237106;MADRID;28012;SameDay Drop off;40.4116083,-3.7000934;0;1
2023-02-01;38237106;MADRID;28012;SameDay Drop off;40.4137100188125,-3.70651002214592;0;1
2023-02-01;38237108;MADRID;28015;SameDay Drop off;40.437543,-3.7081925;0;1
2023-02-01;38237109;MADRID;28012;SameDay Drop off;40.5037093,-3.6988769;0;1
2023-02-01;38237109;MADRID;28012;SameDay Drop off;40.4094891,-3.7050309;0;1
2023-02-01;38237109;MADRID;28013;SameDay Drop off;40.4162799941452,-3.70605999776444;0;1
2023-02-01;38237109;MADRID;28014;SameDay Drop off;40.4072515,-3.6817594;0;1
2023-02-01;38237110;MADRID;28004;SameDay Drop off;40.42203,-3.70184;0;1
2023-02-01;38237110;MADRID;28004;SameDay Drop off;40.42203,-3.70184;0;1
2023-02-01;38237110;MADRID;28004;SameDay Drop off;40.42203,-3.70184;0;1
2023-02-01;38237110;MADRID;28004;SameDay Drop off;40.4276012,-3.7041033;0;1
2023-02-01;38237111;MADRID;28004;SameDay Drop off;40.4207599956639,-3.69831000626939;0;1
2023-02-01;38237111;MADRID;28005;SameDay Drop off;40.4078336,-3.7112424;0;1
2023-02-01;38237111;MADRID;28005;SameDay Drop off;40.4016859,-3.708348;0;1
2023-02-01;38237129;MADRID;28014;SameDay Drop off;40.4116447,-3.6951113;0;1
2023-02-01;38237129;MADRID;28014;SameDay Drop off;40.4116447,-3.6951113;0;1
2023-02-01;38237130;MADRID;28004;SameDay Drop off;40.4251099938644,-3.69594999761131;0;1
2023-02-01;38237133;MADRID;28014;SameDay Drop off;40.4176276,-3.6905936;0;1
2023-02-01;38237133;MADRID;28015;SameDay Drop off;40.4347299879579,-3.70848002084927;0;1
2023-02-01;38237134;MADRID;28012;SameDay Drop off;40.406093,-3.6957193;0;1
2023-02-01;38237140;MADRID;28005;SameDay Drop off;40.4093476,-3.7110074;0;1
2023-02-02;00015963;MADRID;28013;SameDay Pick up;40.4164677,-3.7083116;1;0
2023-02-02;00016253;MADRID;28005;SameDay Pick up;40.4141993,-3.7073497;1;0
2023-02-02;00016253;MADRID;28004;SameDay Pick up;40.426240000141,-3.69441996500566;1;0
2023-02-02;00016254;MADRID;28005;SameDay Pick up;40.3998703,-3.7033362;1;0
2023-02-02;00016255;MADRID;28004;SameDay Pick up;40.4222999,-3.7068452;1;0
2023-02-02;00016263;MADRID;28004;SameDay Pick up;40.4260455,-3.6979453;1;0
2023-02-02;00016263;MADRID;28015;SameDay Pick up;40.4342552,-3.7066068;1;0
2023-02-02;00016264;MADRID;28005;SameDay Pick up;40.4041199900229,-3.7109700328256;1;0
2023-02-02;00016264;MADRID;28015;SameDay Pick up;40.4357299909162,-3.71649999344558;1;0
2023-02-02;35716675;MADRID;28005;SameDay Drop off;40.40502,-3.7092409;0;1
2023-02-02;35716675;MADRID;28005;SameDay Drop off;40.40502,-3.7092409;0;1
2023-02-02;35716675;MADRID;28005;SameDay Drop off;40.40502,-3.7092409;0;1
2023-02-02;35716905;MADRID;28012;SameDay Drop off;40.4051859359742,-3.69715327011841;0;1
2023-02-02;35716922;MADRID;28005;SameDay Drop off;40.4040102,-3.7156435;0;1
2023-02-02;35716931;MADRID;28004;SameDay Drop off;40.4251918,-3.7047633;0;1
2023-02-02;35716948;MADRID;28015;SameDay Drop off;40.4358957,-3.705021;0;1
2023-02-02;35716965;MADRID;28013;SameDay Drop off;40.4192031,-3.6987182;0;1
2023-02-02;35716965;MADRID;28013;SameDay Drop off;40.4192031,-3.6987182;0;1
2023-02-02;35716965;MADRID;28014;SameDay Drop off;40.4169401,-3.6892264;0;1
2023-02-02;35716992;MADRID;28012;SameDay Drop off;40.4133539,-3.7063665;0;1
2023-02-02;35717022;MADRID;28005;SameDay Drop off;40.4009387,-3.70874;0;1
2023-02-02;35717025;MADRID;28015;SameDay Drop off;40.4342552,-3.7066068;0;1
2023-02-02;35717027;MADRID;28005;SameDay Drop off;40.4130937,-3.7176233;0;1
2023-02-02;35717033;MADRID;28015;SameDay Drop off;40.4364100147208,-3.70997996242249;0;1
2023-02-02;35717035;MADRID;28012;SameDay Drop off;40.4088227,-3.6994695;0;1
2023-02-02;35717039;MADRID;28015;SameDay Drop off;40.4351785,-3.7116825;0;1
2023-02-02;35717042;MADRID;28015;SameDay Drop off;40.4250668,-3.7093116;0;1
2023-02-02;35717042;MADRID;28015;SameDay Drop off;40.432962,-3.714259;0;1
2023-02-02;35717042;MADRID;28005;SameDay Drop off;40.4111589,-3.7078357;0;1
2023-02-02;35717050;MADRID;28005;SameDay Drop off;40.4091776,-3.7172614;0;1
2023-02-02;35717057;MADRID;28013;SameDay Drop off;40.4191342,-3.7058535;0;1
2023-02-02;35717063;MADRID;28015;SameDay Drop off;40.4234523,-3.7081572;0;1
2023-02-02;35717098;MADRID;28012;SameDay Drop off;40.4151169,-3.7060976;0;1
2023-02-02;35717098;MADRID;28012;SameDay Drop off;40.4151169,-3.7060976;0;1
2023-02-02;35717099;MADRID;28012;SameDay Drop off;40.4042199,-3.7022461;0;1
2023-02-02;35717101;MADRID;28015;SameDay Drop off;40.4338200066396,-3.7101600057027;0;1
2023-02-02;35717107;MADRID;28015;SameDay Drop off;40.4363047,-3.713216;0;1
2023-02-02;35717107;MADRID;28004;SameDay Drop off;40.4281650508885,-3.70440490716342;0;1
2023-02-02;35717107;MADRID;28004;SameDay Drop off;40.4281650508885,-3.70440490716342;0;1
2023-02-02;35717108;MADRID;28013;SameDay Drop off;40.4197502,-3.7002221;0;1
2023-02-02;35717108;MADRID;28013;SameDay Drop off;40.4197502,-3.7002221;0;1
2023-02-02;35717108;MADRID;28012;SameDay Drop off;40.4105539625155,-3.69651586993019;0;1
2023-02-02;35717108;MADRID;28012;SameDay Drop off;40.4052300054604,-3.70124995880818;0;1
2023-02-02;35717108;MADRID;28005;SameDay Drop off;40.408448,-3.718434;0;1
2023-02-02;35717109;MADRID;28015;SameDay Drop off;40.434866,-3.7067719;0;1
2023-02-02;35717109;MADRID;28015;SameDay Drop off;40.434866,-3.7067719;0;1
2023-02-02;35717109;MADRID;28013;SameDay Drop off;40.4194612,-3.7019879;0;1
2023-02-02;35717111;MADRID;28004;SameDay Drop off;40.4276882,-3.7019826;0;1
2023-02-02;35717114;MADRID;28004;SameDay Drop off;40.4231406,-3.6942988;0;1
2023-02-02;35717115;MADRID;28015;SameDay Drop off;40.4357353,-3.7050633;0;1
2023-02-02;35717117;MADRID;28014;SameDay Drop off;40.4183656,-3.6891207;0;1
2023-02-02;35717120;MADRID;28015;SameDay Drop off;40.4314892,-3.7092035;0;1
2023-02-02;35717120;MADRID;28004;SameDay Drop off;40.4293145982266,-3.70415500726164;0;1
2023-02-02;35717122;MADRID;28004;SameDay Drop off;40.424138,-3.7065061;0;1
2023-02-02;35717122;MADRID;28015;SameDay Drop off;40.438035,-3.7157852;0;1
2023-02-02;35717122;MADRID;28005;SameDay Drop off;40.4043381,-3.7064347;0;1
2023-02-02;35717124;MADRID;28005;SameDay Drop off;40.412774,-3.7101153;0;1
2023-02-02;35717126;MADRID;28015;SameDay Drop off;40.4293504,-3.7089656;0;1
2023-02-02;35717129;MADRID;28005;SameDay Drop off;40.4023721,-3.7132865;0;1
2023-02-02;35717130;MADRID;28013;SameDay Drop off;40.4197502,-3.7002221;0;1
2023-02-02;35717138;MADRID;28004;SameDay Drop off;40.4261254,-3.6944936;0;1
2023-02-02;35717145;MADRID;28005;SameDay Drop off;40.4089789,-3.7145845;0;1
2023-02-02;35717146;MADRID;28004;SameDay Drop off;40.4231279,-3.7065275;0;1
2023-02-02;35717148;MADRID;28014;SameDay Drop off;40.4190267,-3.6892853;0;1
2023-02-02;35717149;MADRID;28014;SameDay Drop off;40.4190267,-3.6892853;0;1
2023-02-02;35717152;MADRID;28015;SameDay Drop off;40.4362528,-3.7069041;0;1
2023-02-02;35717153;MADRID;28005;SameDay Drop off;40.4005475,-3.7096119;0;1
2023-02-02;35717154;MADRID;28015;SameDay Drop off;40.435486,-3.7152368;0;1
2023-02-02;35717155;MADRID;28005;SameDay Drop off;40.4034592,-3.7064377;0;1
2023-02-02;35717155;MADRID;28004;SameDay Drop off;40.4234789,-3.6936646;0;1
2023-02-02;35717155;MADRID;28015;SameDay Drop off;40.4365212,-3.7121771;0;1
2023-02-02;35717159;MADRID;28005;SameDay Drop off;40.4117800017874,-3.71814997108567;0;1
2023-02-02;35717164;MADRID;28012;SameDay Drop off;40.4070166,-3.7030786;0;1
2023-02-02;35717166;MADRID;28015;SameDay Drop off;40.436703,-3.715805;0;1
2023-02-02;35717166;MADRID;28015;SameDay Drop off;40.4337278814654,-3.70562699964154;0;1
2023-02-02;35717168;MADRID;28015;SameDay Drop off;40.4331805312595,-3.70449684139002;0;1
2023-02-02;35717170;MADRID;28004;SameDay Drop off;40.4271900050469,-3.69579996154448;0;1
2023-02-02;35717170;MADRID;28005;SameDay Drop off;40.4028000079108,-3.71377998204613;0;1
2023-02-02;35717170;MADRID;28004;SameDay Drop off;40.4231644,-3.7016515;0;1
2023-02-02;35717171;MADRID;28015;SameDay Drop off;40.435732,-3.7165071;0;1
2023-02-02;35717171;MADRID;28015;SameDay Drop off;40.43629,-3.7091288;0;1
2023-02-02;35717171;MADRID;28015;SameDay Drop off;40.435732,-3.7165071;0;1
2023-02-02;35717172;MADRID;28005;SameDay Drop off;40.4101598754385,-3.7093276260681;0;1
2023-02-02;35717174;MADRID;28005;SameDay Drop off;40.4006699986759,-3.70133000598352;0;1
2023-02-02;35717176;MADRID;28005;SameDay Drop off;40.4086606,-3.7085044;0;1
2023-02-02;35717176;MADRID;28015;SameDay Drop off;40.4342091,-3.7105317;0;1
2023-02-02;35717177;MADRID;28004;SameDay Drop off;40.4249855,-3.6960414;0;1
2023-02-02;35717177;MADRID;28005;SameDay Drop off;40.4078297,-3.7152598;0;1
2023-02-02;35717179;MADRID;28004;SameDay Drop off;40.424138,-3.7065061;0;1
2023-02-02;35717179;MADRID;28014;SameDay Drop off;40.4181012,-3.699691;0;1
2023-02-02;35717180;MADRID;28012;SameDay Drop off;40.4021195,-3.6998953;0;1
2023-02-02;35717180;MADRID;28004;SameDay Drop off;40.4224399805173,-3.69454996832394;0;1
2023-02-02;35717181;MADRID;28013;SameDay Drop off;40.4188099877996,-3.70877003469911;0;1
2023-02-02;35717184;MADRID;28004;SameDay Drop off;40.4212222,-3.7017802;0;1
2023-02-02;35717185;MADRID;28004;SameDay Drop off;40.4261095,-3.706636;0;1
2023-02-02;35717186;MADRID;28005;SameDay Drop off;40.4027302,-3.7015722;0;1
2023-02-02;35717188;MADRID;28005;SameDay Drop off;40.4054351,-3.7139811;0;1
2023-02-02;35717188;MADRID;28012;SameDay Drop off;40.4110477,-3.6968409;0;1
2023-02-02;35717189;MADRID;28013;SameDay Drop off;40.4226391,-3.7092923;0;1
2023-02-02;35717189;MADRID;28015;SameDay Drop off;40.4315700104607,-3.70982003570992;0;1
2023-02-02;35717190;MADRID;28015;SameDay Drop off;40.4330599,-3.709955;0;1
2023-02-02;35717191;MADRID;28012;SameDay Drop off;40.4052678,-3.7010948;0;1
2023-02-02;35717191;MADRID;28015;SameDay Drop off;40.435732,-3.7165071;0;1
2023-02-02;35717191;MADRID;28005;SameDay Drop off;40.4119736,-3.7121969;0;1
2023-02-02;35717192;MADRID;28015;SameDay Drop off;40.43187,-3.7091044;0;1
2023-02-02;35717192;MADRID;28005;SameDay Drop off;40.400109,-3.708111;0;1
2023-02-02;35717192;MADRID;28005;SameDay Drop off;40.4114198,-3.7133467;0;1
2023-02-02;35717192;MADRID;28015;SameDay Drop off;40.4316117,-3.7144914;0;1
2023-02-02;35717195;MADRID;28014;SameDay Drop off;40.4184039,-3.6960347;0;1
2023-02-02;35717195;MADRID;28015;SameDay Drop off;40.4353563,-3.7178897;0;1
2023-02-02;35717195;MADRID;28012;SameDay Drop off;40.406708,-3.7012254;0;1
2023-02-02;35717195;MADRID;28015;SameDay Drop off;40.4348222,-3.7165845;0;1
2023-02-02;35717196;MADRID;28004;SameDay Drop off;40.4264699995641,-3.70586998001946;0;1
2023-02-02;35717196;MADRID;28004;SameDay Drop off;40.4267833,-3.7019191;0;1
2023-02-02;35717200;MADRID;28004;SameDay Drop off;40.42167,-3.7036335;0;1
2023-02-02;35717200;MADRID;28005;SameDay Drop off;40.4000937,-3.7081072;0;1
2023-02-02;35717200;MADRID;28013;SameDay Drop off;40.4164503617777,-3.71150025189729;0;1
2023-02-02;35717200;MADRID;28004;SameDay Drop off;40.425792320395,-3.70398889066786;0;1
2023-02-02;35717202;MADRID;28005;SameDay Drop off;40.4041302,-3.7025632;0;1
2023-02-02;35717202;MADRID;28005;SameDay Drop off;40.4017685,-3.71198;0;1
2023-02-02;35717203;MADRID;28012;SameDay Drop off;40.4057753,-3.7008587;0;1
2023-02-02;35717203;MADRID;28005;SameDay Drop off;40.4048912,-3.7197331;0;1
2023-02-02;35717204;MADRID;28005;SameDay Drop off;40.4078297,-3.7152598;0;1
2023-02-02;35717207;MADRID;28012;SameDay Drop off;40.4063276,-3.7003417;0;1
